title,make,model,year,condition,transmission,price
Toyota Highlander XLE 2019 Gray,Toyota,Highlander Xle,2019.0,Local Used,Automatic,28800000
Toyota Highlander SE 2012 Brown,Toyota,Highlander Se,2012.0,Foreign Used,Automatic,18350000
Lexus ES 350 Crafted Line FWD 2015 Blue,Lexus,Es 350,2015.0,Foreign Used,Automatic,21000000
Mercedes-Benz C300 2016 Silver,Mercedes Benz,C300,2016.0,Foreign Used,Automatic,24500000
Honda Pilot 2011 Black,Honda,Pilot,2011.0,Local Used,Automatic,5500000
Toyota Camry 2001 Maroon,Toyota,Camry,2001.0,Local Used,Automatic,2600000
Mercedes-Benz E350 2010 Black,Mercedes Benz,E350,2010.0,Foreign Used,Automatic,15600000
Honda Accord 2010 Gray,Honda,Accord,2010.0,Local Used,Automatic,6500000
Hyundai Sonata 2016 Silver,Hyundai,Sonata,2016.0,Foreign Used,Automatic,14000000
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2014 Blue,Toyota,Avalon Limited,2014.0,Foreign Used,Automatic,19500000
Toyota Corolla 2009 Silver,Toyota,Corolla,2009.0,Local Used,Automatic,7500000
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2015 White,Toyota,Corolla Le,2015.0,Foreign Used,Automatic,15000000
Toyota Highlander Limited 4dr SUV AWD (3.5L 6cyl 6A) 2015 White,Toyota,Highlander Limited,2015.0,Foreign Used,Automatic,32000000
Toyota Hilux 2.5 D-4D SRX 2012 White,Toyota,Hilux 2,2012.0,Local Used,Manual,18000000
Toyota Highlander 2008 Burgundy,Toyota,Highlander,2008.0,Foreign Used,Automatic,12999999
Toyota Venza V6 AWD 2010 Brown,Toyota,Venza V6,2010.0,Foreign Used,Automatic,18500000
Toyota Highlander Limited 3.5l 4WD 2013 Maroon,Toyota,Highlander Limited,2013.0,Foreign Used,Automatic,17500000
Toyota Tacoma Access Cab Automatic 2010 Black,Toyota,Tacoma Access,2010.0,Foreign Used,Automatic,20000000
Mercedes-Benz C300 2008 Black,Mercedes Benz,C300,2008.0,Local Used,Automatic,5900000
Toyota RAV4 2016 Purple,Toyota,Rav4,2016.0,Foreign Used,Automatic,26500000
Ford Focus SEL Hatchback FWD (2.0L 4cyl 6A) 2012 Red,Ford,Focus Sel,2012.0,Foreign Used,Automatic,11900000
Toyota Land Cruiser 100 4.7 V8 Executive 2005 Black,Toyota,Land Cruiser,2005.0,Foreign Used,Automatic,25000000
Lexus RX 350 2010 White,Lexus,Rx 350,2010.0,Local Used,Automatic,15850000
Toyota Highlander Limited 4dr SUV (3.5L 6cyl 6A) 2015 Gray,Toyota,Highlander Limited,2015.0,Foreign Used,Automatic,32500000
Nissan Xterra SE 4x4 2006 Gray,Nissan,Xterra Se,2006.0,Foreign Used,Automatic,7800000
Acura MDX 2014 White,Acura,Mdx,2014.0,Foreign Used,Automatic,17000000
Lexus RX 2003 Blue,Lexus,Rx,2003.0,Foreign Used,Automatic,10500000
Mercedes-Benz GLC-Class 2017 White,Mercedes Benz,GlcClass,2017.0,Foreign Used,Automatic,43000000
Honda Accord 2009 Silver,Honda,Accord,2009.0,Local Used,Automatic,5500000
Toyota Tacoma 4x4 Double Cab 2008 Blue,Toyota,Tacoma 4X4,2008.0,Foreign Used,Automatic,19800000
Toyota RAV4 2.0 4x4 Executive 2004 Silver,Toyota,Rav4 2,2004.0,Foreign Used,Automatic,12500000
Toyota C-HR 2018 Ivory,Toyota,CHr,2018.0,Foreign Used,Automatic,30000000
Lexus RX 2010 Gray,Lexus,Rx,2010.0,Foreign Used,Automatic,18300000
Toyota RAV4 LE 4dr SUV AWD (2.5L 4cyl 6A) 2015 Gray,Toyota,Rav4 Le,2015.0,Foreign Used,Automatic,22500000
Lexus ES 350 FWD 2014 Silver,Lexus,Es 350,2014.0,Foreign Used,Automatic,19500000
Toyota RAV4 2010 Gold,Toyota,Rav4,2010.0,Local Used,Automatic,8350000
Kia Rio 2013 Black,Kia,Rio,2013.0,Local Used,Automatic,5000000
Lexus RX 330 2005 Green,Lexus,Rx 330,2005.0,Local Used,Automatic,8600000
Peugeot 207 2013 Black,Peugeot,207,2013.0,Local Used,Automatic,4500000
Lexus ES 350 2009 Black,Lexus,Es 350,2009.0,Foreign Used,Automatic,14500000
Honda Accord Touring 2.0T 2018 Black,Honda,Accord Touring,2018.0,Foreign Used,Automatic,29500000
Toyota Camry 2.4 2008 Silver,Toyota,Camry 2,2008.0,Local Used,Automatic,5750000
Honda Accord 2017 Black,Honda,Accord,2017.0,Foreign Used,Automatic,15000000
Hyundai Veloster Turbo 2016 White,Hyundai,Veloster Turbo,2016.0,Foreign Used,Automatic,15600000
Honda Accord Sedan EX 2010 Black,Honda,Accord Sedan,2010.0,Local Used,Automatic,5500000
Hyundai Elantra Sport 2019 White,Hyundai,Elantra Sport,2019.0,Foreign Used,Automatic,22500000
Toyota Corolla 2012 Gold,Toyota,Corolla,2012.0,Local Used,Automatic,9750000
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Gold,Toyota,Camry Le,2008.0,Local Used,Automatic,5800000
Mazda CX-9 Touring 2010 White,Mazda,Cx9 Touring,2010.0,Local Used,Automatic,7000000
Hyundai Tucson Eco AWD 2016 Silver,Hyundai,Tucson Eco,2016.0,Foreign Used,Automatic,21000000
Mercedes-Benz GLA 250 2016 Black,Mercedes Benz,Gla 250,2016.0,Foreign Used,Automatic,26000000
Toyota Sienna Limited 7 Passenger 2011 Black,Toyota,Sienna Limited,2011.0,Foreign Used,Automatic,18500000
Lexus RX 350 AWD 2014 Black,Lexus,Rx 350,2014.0,Foreign Used,Automatic,26300000
Lexus GX 470 2009 Gold,Lexus,Gx 470,2009.0,Foreign Used,Automatic,23000000
Toyota Highlander Limited 3.5l 4WD 2013 Silver,Toyota,Highlander Limited,2013.0,Foreign Used,Automatic,17850000
Lexus GS 300 Automatic 2007 Silver,Lexus,Gs 300,2007.0,Foreign Used,Automatic,12980000
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6AM) 2010 Black,Toyota,Camry Se,2010.0,Foreign Used,Automatic,12180000
Honda CR-V SE 4dr SUV AWD (2.4L 4cyl 5A) 2011,Honda,CrV Se,2011.0,Foreign Used,Automatic,12180000
Toyota RAV4 2008 Silver,Toyota,Rav4,2008.0,Local Used,Automatic,5800000
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 White,Toyota,Camry Se,2013.0,Foreign Used,Automatic,12500000
Toyota Land Cruiser Prado 2014 Off white,Toyota,Land Cruiser,2014.0,Local Used,Automatic,31893750
Lexus ES 350 2008 Black,Lexus,Es 350,2008.0,Foreign Used,Automatic,11095000
Lexus ES 350 2008 Silver,Lexus,Es 350,2008.0,Foreign Used,Automatic,10900000
Toyota Highlander 4x4 2005 Red,Toyota,Highlander 4X4,2005.0,Local Used,Automatic,7300000
Honda CR-V 2010 Green,Honda,CrV,2010.0,Foreign Used,Automatic,13500000
Nissan Pathfinder SL 4dr SUV 4WD (3.5L 6cyl CVT) 2014 Silver,Nissan,Pathfinder Sl,2014.0,Foreign Used,Automatic,17500000
Toyota Corolla Verso 1.8 2007 Black,Toyota,Corolla Verso,2007.0,Foreign Used,Automatic,11500000
Mitsubishi Montero Sport 2016 Red,Mitsubishi,Montero Sport,2016.0,Foreign Used,Automatic,32000000
Toyota Sienna LE 2002 Blue,Toyota,Sienna Le,2002.0,Foreign Used,Automatic,8800000
Lexus GS 300 Automatic 2007 Black,Lexus,Gs 300,2007.0,Local Used,Automatic,7700000
Pontiac Vibe 1.8L 2010 White,Pontiac,Vibe 1,2010.0,Foreign Used,Automatic,10900000
Lexus RX 350 2010 Blue,Lexus,Rx 350,2010.0,Foreign Used,Automatic,20500000
Nissan Sentra 2014 Gray,Nissan,Sentra,2014.0,Foreign Used,Automatic,15000000
Nissan Pathfinder Automatic 2001 Green,Nissan,Pathfinder Automatic,2001.0,Foreign Used,Automatic,8500000
Toyota Highlander Limited V6 4x2 (3.5L 6cyl 6A) 2016 Silver,Toyota,Highlander Limited,2016.0,Foreign Used,Automatic,32000000
Lexus RX 2008 Red,Lexus,Rx,2008.0,Foreign Used,Automatic,14300000
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2011 Blue,Hyundai,Sonata Limited,2011.0,Foreign Used,Automatic,10800000
Toyota Corolla LE 2005 Black,Toyota,Corolla Le,2005.0,Foreign Used,Automatic,7250000
Nissan Pathfinder Platinum 4dr FWD (3.5L 6cyl) 2016 Gray,Nissan,Pathfinder Platinum,2016.0,Foreign Used,Automatic,16500000
Toyota Camry 2.4 LE 2008 Gray,Toyota,Camry 2,2008.0,Local Used,Automatic,7100000
Pontiac Vibe 2006 Gray,Pontiac,Vibe,2006.0,Local Used,Automatic,7580000
Mercedes-Benz GLA 250 2018 Black,Mercedes Benz,Gla 250,2018.0,Local Used,Automatic,19000000
Toyota Camry 2005 Black,Toyota,Camry,2005.0,Local Used,Automatic,2700000
Lexus ES 350 2008 Black,Lexus,Es 350,2008.0,Local Used,Automatic,8000000
Mercedes-Benz GLC-Class 2016 White,Mercedes Benz,GlcClass,2016.0,Foreign Used,Automatic,29500000
Mercedes-Benz GLK-Class 2011 Black,Mercedes Benz,GlkClass,2011.0,Local Used,Automatic,10800000
Lexus RX 350 AWD 2018 Gray,Lexus,Rx 350,2018.0,Foreign Used,Automatic,53000000
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2014 Gold,Toyota,Camry Xle,2014.0,Foreign Used,Automatic,15500000
Lexus GX 460 Base 2015 Silver,Lexus,Gx 460,2015.0,Foreign Used,Automatic,49000000
Honda Accord 2014 Black,Honda,Accord,2014.0,Local Used,Automatic,10500000
BMW X4 2015 White,Bmw,X4,2015.0,Local Used,Automatic,18900000
Honda CR-V EX-L 4dr SUV AWD (2.4L 4cyl CVT) 2016 Gray,Honda,CrV ExL,2016.0,Foreign Used,Automatic,23900000
Mercedes-Benz GLA 250 2015 Black,Mercedes Benz,Gla 250,2015.0,Foreign Used,Automatic,26000000
Hyundai Tucson 2016 Gray,Hyundai,Tucson,2016.0,Foreign Used,Automatic,19900000
Toyota Camry SE V6 4dr Sedan (3.5L 6cyl 6A) 2012 Black,Toyota,Camry Se,2012.0,Foreign Used,Automatic,14100000
Mercedes-Benz M Class ML 350 4Matic 2013 White,Mercedes Benz,M Class,2013.0,Foreign Used,Automatic,25800000
Ford F-150 XLT 2013 Gray,Ford,F150 Xlt,2013.0,Foreign Used,Automatic,23500000
Toyota Camry XLE FWD (2.5L 4cyl 8AM) 2018 Gray,Toyota,Camry Xle,2018.0,Foreign Used,Automatic,26500000
Toyota RAV4 2.0 4x4 VX Automatic 2006 Silver,Toyota,Rav4 2,2006.0,Foreign Used,Automatic,9980000
Toyota Camry 2004 Gold,Toyota,Camry,2004.0,Foreign Used,Automatic,6500000
Lexus ES 300 2004 Blue,Lexus,Es 300,2004.0,Local Used,Automatic,4300000
Toyota Camry 2020 Gray,Toyota,Camry,2020.0,Foreign Used,Automatic,33000000
Mercedes-Benz GLK-Class 350 4MATIC 2013 Black,Mercedes Benz,GlkClass 350,2013.0,Foreign Used,Automatic,21000000
Toyota Camry 2010 White,Toyota,Camry,2010.0,Foreign Used,Automatic,9850000
Lexus LX 570 2011 Black,Lexus,Lx 570,2011.0,Foreign Used,Automatic,40000000
Nissan Pathfinder Platinum 4dr SUV 4WD (3.5L 6cyl CVT) 2014 Red,Nissan,Pathfinder Platinum,2014.0,Foreign Used,Automatic,19500000
Toyota FJ Cruiser 2006 Silver,Toyota,Fj Cruiser,2006.0,Foreign Used,Automatic,28500000
Lexus ES 350 FWD 2014 Gold,Lexus,Es 350,2014.0,Foreign Used,Automatic,23000000
Mercedes-Benz GLA 250 2015 Black,Mercedes Benz,Gla 250,2015.0,Foreign Used,Automatic,33000000
Mercedes-Benz CLA-Class AMG CLA 45 4MATIC Sedan 2015 Black,Mercedes Benz,ClaClass Amg,2015.0,Foreign Used,Automatic,32000000
Toyota Tacoma Limited 2018 Gray,Toyota,Tacoma Limited,2018.0,Foreign Used,Automatic,43500000
Honda Accord 2006 White,Honda,Accord,2006.0,Local Used,Automatic,2600000
Honda Accord 2006 Silver,Honda,Accord,2006.0,Local Used,Automatic,3600000
Honda Accord 2005 Blue,Honda,Accord,2005.0,Local Used,Automatic,3700000
Lexus ES 350 2007 Silver,Lexus,Es 350,2007.0,Foreign Used,Automatic,11500000
Toyota Highlander XLE AWD 2020 Black,Toyota,Highlander Xle,2020.0,Foreign Used,Automatic,55000000
Toyota Corolla 2008 Black,Toyota,Corolla,2008.0,Local Used,Manual,4000000
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.0L 6cyl 7A) 2011 Gray,Mercedes Benz,C300 Sport,2011.0,Foreign Used,Automatic,11500000
Lexus IS 250 2007 Black,Lexus,Is 250,2007.0,Foreign Used,Automatic,12800000
Mercedes-Benz C250 2014 Red,Mercedes Benz,C250,2014.0,Foreign Used,Automatic,13500000
Toyota Camry 2015 Silver,Toyota,Camry,2015.0,Foreign Used,Automatic,15900000
Toyota Corolla LE 2006 Silver,Toyota,Corolla Le,2006.0,Local Used,Automatic,5150000
Mercedes-Benz M Class 2014 Blue,Mercedes Benz,M Class,2014.0,Local Used,Automatic,16500000
Lexus RX 2013 Black,Lexus,Rx,2013.0,Local Used,Automatic,17800000
Toyota 4-Runner 2004 Silver,Toyota,4Runner,2004.0,Local Used,Automatic,6500000
Mercedes-Benz GL-Class GL 450 2008 Gold,Mercedes Benz,GlClass Gl,2008.0,Foreign Used,Automatic,8800000
Ford F-150 XL 4dr SuperCab 4WD 8 ft. LB (5.0L 8cyl 6A) 2015 Black,Ford,F150 Xl,2015.0,Foreign Used,Automatic,49000000
Toyota RAV4 2.5 Sport 2011 Silver,Toyota,Rav4 2,2011.0,Foreign Used,Automatic,16800000
Lexus ES 350 FWD 2014 Red,Lexus,Es 350,2014.0,Foreign Used,Automatic,20000000
Lexus RX 350 AWD 2017 White,Lexus,Rx 350,2017.0,Foreign Used,Automatic,40250000
Honda Accord 2.0 Comfort Automatic 2006 Gray,Honda,Accord 2,2006.0,Local Used,Automatic,3900000
Ford Explorer XLT 4dr 4x4 (3.5L 6cyl 6A) 2012 Black,Ford,Explorer Xlt,2012.0,Local Used,Automatic,7000000
Toyota Highlander Limited 3.5l 4WD 2013 Black,Toyota,Highlander Limited,2013.0,Foreign Used,Automatic,21880000
Hyundai Elantra GS Coupe FWD (1.8L 4cyl 6A) 2013 Red,Hyundai,Elantra Gs,2013.0,Foreign Used,Automatic,10700000
Toyota Camry 2008 Ivory,Toyota,Camry,2008.0,Local Used,Automatic,4700000
Toyota Matrix 2004 Gray,Toyota,Matrix,2004.0,Foreign Used,Automatic,8000000
Toyota RAV4 XLE AWD (2.5L 4cyl 6A) 2016 Black,Toyota,Rav4 Xle,2016.0,Foreign Used,Automatic,16500000
Toyota Corolla 2016,Toyota,Corolla,2016.0,Foreign Used,Automatic,12980000
Toyota RAV4 LE 4dr SUV AWD (2.5L 4cyl 6A) 2015 Red,Toyota,Rav4 Le,2015.0,Local Used,Automatic,14000000
Mini Cooper 2012 White,Mini,Cooper,2012.0,Local Used,Automatic,14000000
Lexus ES 330 2005 Green,Lexus,Es 330,2005.0,Foreign Used,Automatic,9500000
Toyota RAV4 Limited 2008 Silver,Toyota,Rav4 Limited,2008.0,Foreign Used,Automatic,13500000
Hyundai Sonata 2013 Blue,Hyundai,Sonata,2013.0,Foreign Used,Automatic,12900000
Honda CR-V 2.0i Executive Automatic 2008 Black,Honda,CrV 2,2008.0,Foreign Used,Automatic,13500000
Ford Taurus SEL 2013 Red,Ford,Taurus Sel,2013.0,Foreign Used,Automatic,17000000
Honda CR-V 2012 White,Honda,CrV,2012.0,Foreign Used,Automatic,13800000
Acura RL 3.7L Advance Pkg 2012 Silver,Acura,Rl 3,2012.0,Foreign Used,Automatic,25000000
Lexus RX 300 4WD 2003 Gold,Lexus,Rx 300,2003.0,Foreign Used,Automatic,9800000
Toyota Avalon XLE Sedar FWD (3.5L 6cyl 6A) 2013 Silver,Toyota,Avalon Xle,2013.0,Foreign Used,Automatic,21000000
Toyota Corolla LE 2021 Black,Toyota,Corolla Le,2021.0,Foreign Used,Automatic,24500000
Toyota Highlander Limited V6 AWD 2003 Black,Toyota,Highlander Limited,2003.0,Local Used,Automatic,4600000
Lexus RX 2004 Gold,Lexus,Rx,2004.0,Local Used,Automatic,6700000
Mercedes-Benz GL-Class 2012 Black,Mercedes Benz,GlClass,2012.0,Local Used,Automatic,10000000
Hyundai Sonata Sport Sedan FWD (2.4L 4cyl 6A) 2016 White,Hyundai,Sonata Sport,2016.0,Foreign Used,Automatic,16100000
Toyota Camry SE FWD 2020 Black,Toyota,Camry Se,2020.0,Foreign Used,Automatic,24700000
Toyota Camry 2010 Green,Toyota,Camry,2010.0,Local Used,Automatic,6750000
Honda Civic EX 4dr Sedan (1.8L 4cyl CVT) 2014 Black,Honda,Civic Ex,2014.0,Foreign Used,Automatic,13000000
Dodge Charger SE 2008 Red,Dodge,Charger Se,2008.0,Local Used,Automatic,10500000
Toyota Highlander Limited 2012 Black,Toyota,Highlander Limited,2012.0,Foreign Used,Automatic,20700000
Toyota Highlander SE 2019 Burgundy,Toyota,Highlander Se,2019.0,Foreign Used,Automatic,38000000
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015 Gray,Mercedes Benz,M Class,2015.0,Local Used,Automatic,19500000
Toyota Sienna XLE AWD 2006 Silver,Toyota,Sienna Xle,2006.0,Local Used,Automatic,7800000
Honda Accord EX-L V-6 2dr Coupe (3.5L 6cyl 6A) 2014 Silver,Honda,Accord ExL,2014.0,Foreign Used,Automatic,14800000
Toyota Hilux 2.5 D-4D 4X4 SRX 2010 Black,Toyota,Hilux 2,2010.0,Foreign Used,Automatic,33500000
Ford Edge Titanium 4dr AWD 2017 Blue,Ford,Edge Titanium,2017.0,Foreign Used,Automatic,21000000
Lexus ES 350 2009 Black,Lexus,Es 350,2009.0,Foreign Used,Automatic,11800000
Toyota Avalon XLE Premium Sedan FWD (3.5L 6cyl 6A) 2017 Red,Toyota,Avalon Xle,2017.0,Foreign Used,Automatic,20000000
Lexus ES 350 FWD 2014 Blue,Lexus,Es 350,2014.0,Foreign Used,Automatic,21500000
Mercedes-Benz C300 2018 Gray,Mercedes Benz,C300,2018.0,Foreign Used,Automatic,28500000
Mercedes-Benz M Class ML 350 4Matic 2013 White,Mercedes Benz,M Class,2013.0,Foreign Used,Automatic,27180000
Lexus RX 350 F SPORT AWD 2013 White,Lexus,Rx 350,2013.0,Foreign Used,Automatic,28680000
Toyota Tacoma Access Cab 4x4 4.0L V6 5-Speed Automatic 2013 Silver,Toyota,Tacoma Access,2013.0,Local Used,Automatic,21700000
Lexus RX 350 2017 Silver,Lexus,Rx 350,2017.0,Foreign Used,Automatic,50000000
BMW X5 3.0i 2005 Gray,Bmw,X5 3,2005.0,Local Used,Automatic,6700000
Acura TL 3.5 FWD 2009 Black,Acura,Tl 3,2009.0,Local Used,Automatic,7800000
Lexus ES 350 2008 Gold,Lexus,Es 350,2008.0,Foreign Used,Automatic,11980000
Lexus IS 2009 White,Lexus,Is,2009.0,Local Used,Automatic,7500000
Lexus ES 350 2009 Blue,Lexus,Es 350,2009.0,Local Used,Automatic,7800000
Mercedes-Benz C300 2016 Gray,Mercedes Benz,C300,2016.0,Local Used,Automatic,10000000
Mercedes-Benz GLE-Class 2018 Gray,Mercedes Benz,GleClass,2018.0,Local Used,Automatic,19000000
Toyota Highlander 2015 Silver,Toyota,Highlander,2015.0,Foreign Used,Automatic,28000000
Lexus RX 350 2010 Gray,Lexus,Rx 350,2010.0,Foreign Used,Automatic,21000000
Toyota C-HR 2020 Teal,Toyota,CHr,2020.0,Foreign Used,Automatic,32000000
Nissan Quest SV 4dr Minivan (3.5L 6cyl CVT) 2014 Gray,Nissan,Quest Sv,2014.0,Foreign Used,Automatic,15800000
Toyota Highlander Limited 3.5l 4WD 2013 Silver,Toyota,Highlander Limited,2013.0,Foreign Used,Automatic,21500000
Toyota Avensis Verso 2.0 Petrol 2005 Silver,Toyota,Avensis Verso,2005.0,Foreign Used,Manual,12800000
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2013 Black,Honda,Accord ExL,2013.0,Local Used,Automatic,10300000
Mercedes-Benz B-Class B200 Petrol 2010 Red,Mercedes Benz,BClass B200,2010.0,Foreign Used,Automatic,16000000
Acura MDX Technology Package SUV AWD (3.7L 6cyl 6A) 2011 Black,Acura,Mdx Technology,2011.0,Local Used,Automatic,6800000
Toyota Corolla 2004 Silver,Toyota,Corolla,2004.0,Local Used,Automatic,4450000
Hyundai Santa Fe SE FWD 2018 Red,Hyundai,Santa Fe,2018.0,Foreign Used,Automatic,24225000
Mercedes-Benz GLC-Class 2016 White,Mercedes Benz,GlcClass,2016.0,Local Used,Automatic,30500000
Mercedes-Benz C450 2016 Black,Mercedes Benz,C450,2016.0,Foreign Used,Automatic,39999999
Mercedes-Benz M Class ML350 4dr SUV (3.5L 6cyl 7A) 2015 Blue,Mercedes Benz,M Class,2015.0,Foreign Used,Automatic,25599999
Lexus RX 330 2004 Silver,Lexus,Rx 330,2004.0,Foreign Used,Automatic,10500000
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2015 Blue,Toyota,Camry Le,2015.0,Local Used,Automatic,11250000
Toyota Venza V6 AWD 2010 Blue,Toyota,Venza V6,2010.0,Foreign Used,Automatic,18200000
Mercedes-Benz GLE-Class GLE 350 2017 Black,Mercedes Benz,GleClass Gle,2017.0,Foreign Used,Automatic,38550000
Lexus RX 350 2020 Black,Lexus,Rx 350,2020.0,Foreign Used,Automatic,55000000
Mercedes-Benz M Class 2014 White,Mercedes Benz,M Class,2014.0,Local Used,Automatic,14800000
Lexus RX 350 2017 Silver,Lexus,Rx 350,2017.0,Foreign Used,Automatic,55000000
Toyota Highlander 2015 Black,Toyota,Highlander,2015.0,Foreign Used,Automatic,28500000
Lexus RX 350 2017 Black,Lexus,Rx 350,2017.0,Foreign Used,Automatic,40000000
Lexus RX 2006 Gold,Lexus,Rx,2006.0,Local Used,Automatic,6500000
Toyota Highlander 2018 Red,Toyota,Highlander,2018.0,Foreign Used,Automatic,35000000
Honda Accord EX-L 2.0T 2018 Black,Honda,Accord ExL,2018.0,Foreign Used,Automatic,29500000
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2016 Black,Honda,Accord ExL,2016.0,Foreign Used,Automatic,16900000
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 Black,Mercedes Benz,C300 Sport,2014.0,Foreign Used,Automatic,15900000
Toyota Corolla 2006 Black,Toyota,Corolla,2006.0,Foreign Used,Automatic,8900000
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Silver,Toyota,Camry Le,2010.0,Foreign Used,Automatic,10900000
Mercedes-Benz C450 2016 White,Mercedes Benz,C450,2016.0,Foreign Used,Automatic,42000000
Ford Explorer Limited 4x4 2020 Black,Ford,Explorer Limited,2020.0,Foreign Used,Automatic,52000000
Mercedes-Benz GL-Class 2016 Gray,Mercedes Benz,GlClass,2016.0,Foreign Used,Automatic,29500000
Lexus RX 350 AWD 2014 Gray,Lexus,Rx 350,2014.0,Foreign Used,Automatic,25550000
Mercedes-Benz GLK-Class 350 2014 Red,Mercedes Benz,GlkClass 350,2014.0,Foreign Used,Automatic,19500000
Toyota Highlander Limited V6 4x4 2004 Black,Toyota,Highlander Limited,2004.0,Local Used,Automatic,6500000
New Omoda C5 2025 Gray,New,Omoda C5,2025.0,Brand New,Automatic,27500000
Toyota Camry XLE V6 Sedan (3.0L 6cyl A5) 2003 Silver,Toyota,Camry Xle,2003.0,Local Used,Automatic,3200000
Toyota Camry 2011 Gray,Toyota,Camry,2011.0,Foreign Used,Automatic,9900000
Dodge Challenger SXT 2016,Dodge,Challenger Sxt,2016.0,Foreign Used,Automatic,32000000
Lexus RX 300 2WD 2003 Black,Lexus,Rx 300,2003.0,Foreign Used,Automatic,10800000
Lexus ES 350 FWD 2014 Gray,Lexus,Es 350,2014.0,Foreign Used,Automatic,22500000
Toyota Highlander Limited 2010 Gold,Toyota,Highlander Limited,2010.0,Foreign Used,Automatic,18500000
Lexus NX 300 AWD 2018 Black,Lexus,Nx 300,2018.0,Foreign Used,Automatic,40000000
"Acura MDX 4dr SUV w/Advance, Entertainment Packages (3.5L 6cyl 6A) 2014",Acura,Mdx 4Dr,2014.0,Foreign Used,Automatic,17500000
Mercedes-Benz GLK-Class 2009 Red,Mercedes Benz,GlkClass,2009.0,Local Used,Automatic,6500000
Toyota Tundra 2008 White,Toyota,Tundra,2008.0,Local Used,Automatic,15500000
Lexus ES 2025 Gray,Lexus,Es,2025.0,Foreign Used,Automatic,10500000
Toyota Camry Station Wagon 1997 Gray,Toyota,Camry Station,1997.0,Local Used,Automatic,3150000
Toyota Highlander Limited V6 4x4 2004 Red,Toyota,Highlander Limited,2004.0,Local Used,Automatic,7500000
Lexus RX 350 2011 White,Lexus,Rx 350,2011.0,Foreign Used,Automatic,19000000
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2016 Burgundy,Hyundai,Sonata Limited,2016.0,Foreign Used,Automatic,15000000
Hyundai Sonata Limited 4dr Sedan (2.4L 4cyl 6A) 2015 Silver,Hyundai,Sonata Limited,2015.0,Foreign Used,Automatic,13700000
Toyota Tacoma 2012 Gray,Toyota,Tacoma,2012.0,Local Used,Automatic,18500000
Honda Accord 2009 Silver,Honda,Accord,2009.0,Local Used,Automatic,5200000
Mercedes-Benz C300 2016 Gray,Mercedes Benz,C300,2016.0,Local Used,Automatic,10622000
Toyota Avalon 2016 Black,Toyota,Avalon,2016.0,Foreign Used,Automatic,25000000
Honda CR-V 2.0 2001 Silver,Honda,CrV 2,2001.0,Local Used,Automatic,2500000
Honda Pilot 2006 Gray,Honda,Pilot,2006.0,Local Used,Automatic,4400000
Lexus RX 350 2010 Red,Lexus,Rx 350,2010.0,Foreign Used,Automatic,22000000
Hyundai Santa Fe SE Ultimate FWD 2017 Black,Hyundai,Santa Fe,2017.0,Foreign Used,Automatic,24500000
Ford Edge 2013 Silver,Ford,Edge,2013.0,Foreign Used,Automatic,10800000
Pontiac Vibe Automatic 2003 Red,Pontiac,Vibe Automatic,2003.0,Foreign Used,Automatic,5600000
Hyundai Sonata Sport Sedan FWD (2.4L 4cyl 6A) 2016 Silver,Hyundai,Sonata Sport,2016.0,Foreign Used,Automatic,14850000
Hyundai Sonata Sport 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A) 2015 Blue,Hyundai,Sonata Sport,2015.0,Foreign Used,Automatic,11000000
Toyota Sienna LE 8 Passenger 2012 Silver,Toyota,Sienna Le,2012.0,Foreign Used,Automatic,13700000
Toyota Highlander 2015 Blue,Toyota,Highlander,2015.0,Foreign Used,Automatic,29500000
Toyota Sienna Limited 7 Passenger 2011 Gold,Toyota,Sienna Limited,2011.0,Local Used,Automatic,12000000
Mercedes-Benz GLE-Class 2017 White,Mercedes Benz,GleClass,2017.0,Foreign Used,Automatic,35500000
Toyota Avalon XL 2004 Black,Toyota,Avalon Xl,2004.0,Local Used,Automatic,3800000
Acura MDX SUV 4dr AWD (3.7 6cyl 5A) 2008 Gold,Acura,Mdx Suv,2008.0,Foreign Used,Automatic,9500000
Mercedes-Benz M Class ML 350 4Matic 2010 White,Mercedes Benz,M Class,2010.0,Foreign Used,Automatic,14500000
Toyota Camry SE 4dr Sedan (3.5L 6cyl 6A) 2014 Gray,Toyota,Camry Se,2014.0,Foreign Used,Automatic,16500000
