title,make,model,year,condition,transmission,price
Toyota Highlander XLE 4dr SUV (3.5L 6cyl 6A) 2014 Burgundy,Toyota,Highlander XLE,2014,foreign used,automatic,"₦ 28,550,000"
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2013 Blue,Hyundai,Sonata Limited,2013,foreign used,automatic,"₦ 11,890,000"
Toyota Venza 2011 White,Toyota,Venza,2011,foreign used,automatic,"₦ 15,600,000"
Toyota RAV4 Limited 2021 Red,Toyota,RAV4 Limited,2021,foreign used,automatic,"₦ 36,000,000"
Toyota Highlander 2005 Blue,Toyota,Highlander,2005,local used,automatic,"₦ 5,350,000"
Honda Shuttle 2000,Honda,Shuttle,2000,local used,automatic,"₦ 2,850,000"
Lexus RX 350 2025 Black,Lexus,RX 350,2025,foreign used,,"₦ 155,000,000"
Lexus RX 350 F Sport AWD 2017 Silver,Lexus,RX 350,2017,foreign used,automatic,"₦ 55,000,000"
Honda Accord Sport 1.5T 2020 Silver,Honda,Accord Sport,2020,foreign used,automatic,"₦ 22,500,000"
Hyundai Tucson 2019 Gray,Hyundai,Tucson,2019,local used,automatic,"₦ 21,500,000"
Hyundai Tucson 2016 Blue,Hyundai,Tucson,2016,foreign used,automatic,"₦ 18,750,000"
Toyota Corolla 2006 Gray,Toyota,Corolla,2006,local used,automatic,"₦ 8,226,562"
Mercedes-Benz M Class ML 350 4Matic 2007 Silver,Mercedes-Benz,M Class,2007,local used,automatic,"₦ 6,800,000"
Toyota Camry XSE 4dr Sedan (2.5l 4cyl 6A) 2016 Black,Toyota,Camry XSE,2016,foreign used,automatic,"₦ 19,500,000"
Mercedes-Benz M Class 2014 Gray,Mercedes-Benz,M Class,2014,foreign used,automatic,"₦ 25,000,000"
Toyota Corolla Verso 1.6 2006 Silver,Toyota,Corolla Verso,2006,foreign used,automatic,"₦ 11,000,000"
Lexus GX 460 Base 2013 Red,Lexus,GX 460,2013,foreign used,automatic,"₦ 34,000,000"
Toyota Highlander Limited 2019 Silver,Toyota,Highlander Limited,2019,foreign used,automatic,"₦ 34,500,000"
Toyota 4-Runner SR5 4WD 2011 Black,Toyota,4-Runner SR5,2011,local used,automatic,"₦ 23,500,000"
Lexus RX 300 4WD 2003 White,Lexus,RX 300,2003,foreign used,automatic,"₦ 10,980,000"
Chevrolet Suburban 2022 Black,Chevrolet,Suburban,2022,foreign used,automatic,"₦ 190,000,000"
Toyota RAV4 3.5 Sport 4x4 2011 Gray,Toyota,RAV4 3,2011,foreign used,automatic,"₦ 15,480,000"
Toyota C-HR Limited FWD 2020 Blue,Toyota,C-HR Limited,2020,foreign used,automatic,"₦ 29,980,000"
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2010 Gray,Acura,MDX SUV,2010,foreign used,automatic,"₦ 12,180,000"
New Acura ADX AWD w/A-Spec and Advance Packages 2025 Red,New,Acura ADX,2025,brand new,automatic,"₦ 45,000,000"
Toyota Hilux 2002 White,Toyota,Hilux,2002,foreign used,manual,"₦ 10,800,000"
Toyota Corolla 2005 Silver,Toyota,Corolla,2005,local used,automatic,"₦ 4,300,000"
Lexus ES 350 2008 Black,Lexus,ES 350,2008,foreign used,automatic,"₦ 9,980,000"
Toyota Avalon 2014 White,Toyota,Avalon,2014,foreign used,automatic,"₦ 18,500,000"
Toyota Corolla 2007 Silver,Toyota,Corolla,2007,local used,automatic,"₦ 7,593,750"
Toyota Camry XSE FWD 2020 Red,Toyota,Camry XSE,2020,foreign used,automatic,"₦ 41,000,000"
Toyota RAV4 2.0 4x4 Executive 2004 Blue,Toyota,RAV4 2,2004,foreign used,automatic,"₦ 12,000,000"
Toyota Avensis Wagon 2005 Black,Toyota,Avensis Wagon,2005,foreign used,automatic,"₦ 8,300,000"
Lexus ES 350 2008 Silver,Lexus,ES 350,2008,foreign used,automatic,"₦ 12,800,000"
Toyota Land Cruiser 4.6 V8 GX-R 2015 White,Toyota,Land Cruiser,2015,foreign used,automatic,"₦ 95,000,000"
Toyota Corolla 1.8 LE 2008 Silver,Toyota,Corolla 1,2008,local used,automatic,"₦ 7,550,000"
Toyota Camry SE 4dr Sedan w/Prod. End 11/13 (3.5L 6cyl 6A) 2014 Red,Toyota,Camry SE,2014,foreign used,automatic,"₦ 15,800,000"
Toyota Corolla LE 2006 Silver,Toyota,Corolla LE,2006,local used,automatic,"₦ 5,000,000"
Nissan Versa 1.6 S Sedan CVT 2012 Silver,Nissan,Versa 1,2012,foreign used,automatic,"₦ 9,300,000"
Toyota Tacoma 2008 Gray,Toyota,Tacoma,2008,foreign used,automatic,"₦ 18,900,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2017 Black,Mercedes-Benz,GLE-Class AMG,2017,foreign used,automatic,"₦ 75,000,000"
Acura ZDX Base AWD 2011 Silver,Acura,ZDX Base,2011,foreign used,automatic,"₦ 18,000,000"
Honda Accord 2009 Black,Honda,Accord,2009,local used,automatic,"₦ 4,150,000"
Honda Accord 2004 Brown,Honda,Accord,2004,local used,automatic,"₦ 3,000,000"
Mercedes-Benz GLE-Class 2021 Black,Mercedes-Benz,GLE-Class,2021,foreign used,,"₦ 195,000,000"
Mercedes-Benz C300 2013 Gray,Mercedes-Benz,C300,2013,local used,automatic,"₦ 8,500,000"
Toyota Camry SE FWD 2020 White,Toyota,Camry SE,2020,foreign used,automatic,"₦ 26,500,000"
Honda CR-V 2023 Red,Honda,CR-V,2023,foreign used,automatic,"₦ 55,000,000"
Mercedes-Benz E350 2014 Black,Mercedes-Benz,E350,2014,foreign used,automatic,"₦ 24,900,000"
Lexus RX 2013 Black,Lexus,RX,2013,local used,automatic,"₦ 17,500,000"
Toyota Avalon XLE 4dr Sedan (3.5L 6cyl 6A) 2014 Maroon,Toyota,Avalon XLE,2014,local used,automatic,"₦ 12,500,000"
Toyota Venza V6 AWD 2010 White,Toyota,Venza V6,2010,foreign used,automatic,"₦ 18,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Silver,Toyota,Camry LE,2008,foreign used,automatic,"₦ 9,990,000"
Toyota Sienna LE 2002 Red,Toyota,Sienna LE,2002,foreign used,automatic,"₦ 7,850,000"
Toyota Corolla S 2007 Blue,Toyota,Corolla S,2007,foreign used,automatic,"₦ 10,500,000"
Lexus RX 350 2011 Gray,Lexus,RX 350,2011,foreign used,automatic,"₦ 19,800,000"
Lexus IS 350 AWD 2014 Black,Lexus,IS 350,2014,foreign used,automatic,"₦ 26,200,000"
Toyota Sienna XLE 7 Passenger 2011 White,Toyota,Sienna XLE,2011,foreign used,automatic,"₦ 18,950,000"
Ford Edge Titanium 4dr AWD (2.0L 4cyl 6A) 2016 Brown,Ford,Edge Titanium,2016,foreign used,automatic,"₦ 19,999,999"
Mercedes-Benz M Class ML 350 4Matic 2011 Silver,Mercedes-Benz,M Class,2011,foreign used,automatic,"₦ 16,680,000"
Toyota Matrix Hatchback 1.8 16V AWD 2007 Red,Toyota,Matrix Hatchback,2007,foreign used,automatic,"₦ 9,480,000"
Lexus LX 2023 Black,Lexus,LX,2023,foreign used,automatic,"₦ 275,000,000"
Lexus RX 350 2011 Black,Lexus,RX 350,2011,local used,automatic,"₦ 15,000,000"
Lexus ES 2006 White,Lexus,ES,2006,foreign used,automatic,"₦ 7,000,000"
Dodge Grand Caravan 2013 Black,Dodge,Grand Caravan,2013,foreign used,automatic,"₦ 11,500,000"
Toyota Land Cruiser 2024 White,Toyota,Land Cruiser,2024,foreign used,automatic,"₦ 140,000,000"
Lexus GX 470 Sport Utility 2008 White,Lexus,GX 470,2008,foreign used,automatic,"₦ 19,000,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015,Mercedes-Benz,GLK-Class Base,2015,foreign used,automatic,"₦ 24,500,000"
Lexus RX 350 2011 Silver,Lexus,RX 350,2011,local used,automatic,"₦ 16,500,000"
Toyota FJ Cruiser 2008 Green,Toyota,FJ Cruiser,2008,local used,automatic,"₦ 9,800,000"
Lexus GX 470 Sport Utility 2008 White,Lexus,GX 470,2008,foreign used,automatic,"₦ 19,800,000"
Toyota Corolla LE 2005 Silver,Toyota,Corolla LE,2005,foreign used,automatic,"₦ 9,800,000"
Toyota Sienna 2008 Gold,Toyota,Sienna,2008,foreign used,automatic,"₦ 14,500,000"
Toyota 4-Runner Limited 4x4 V8 2009 White,Toyota,4-Runner Limited,2009,foreign used,automatic,"₦ 18,500,000"
Mercedes-Benz GLK-Class 2012 White,Mercedes-Benz,GLK-Class,2012,foreign used,automatic,"₦ 19,000,000"
Land Rover Range Rover 5.0L Supercharged 2016 Silver,Land,Rover Range,2016,foreign used,automatic,"₦ 39,000,000"
Toyota Land Cruiser LC300 2023 Black,Toyota,Land Cruiser,2023,foreign used,automatic,"₦ 135,000,000"
Toyota Camry 2003 Silver,Toyota,Camry,2003,local used,automatic,"₦ 3,500,000"
Honda Accord 2.0 Comfort Automatic 2005 Silver,Honda,Accord 2,2005,local used,automatic,"₦ 3,000,000"
Toyota Corolla 2005 Gray,Toyota,Corolla,2005,local used,automatic,"₦ 4,500,000"
Lexus GX 470 2007 Blue,Lexus,GX 470,2007,local used,automatic,"₦ 7,500,000"
Honda Accord EX-L V-6 4dr Sedan FWD (3.5L 6cyl 6A) 2013 Black,Honda,Accord EX-L,2013,local used,automatic,"₦ 8,500,000"
Pontiac Vibe 1.8L 2009 Silver,Pontiac,Vibe 1,2009,local used,automatic,"₦ 8,800,000"
Lexus GS 350 2013 Gray,Lexus,GS 350,2013,foreign used,automatic,"₦ 23,500,000"
Mercedes-Benz GLK-Class 350 4MATIC 2013 White,Mercedes-Benz,GLK-Class 350,2013,local used,automatic,"₦ 14,000,000"
Toyota Matrix XR Hatchback AWD (1.8L 4cyl 4A) 2004 Silver,Toyota,Matrix XR,2004,local used,automatic,"₦ 6,000,000"
Toyota RAV4 Limited 2008 Black,Toyota,RAV4 Limited,2008,foreign used,automatic,"₦ 11,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2010 White,Mercedes-Benz,GLK-Class 350,2010,foreign used,automatic,"₦ 17,850,000"
Mercedes-Benz GLE-Class AMG GLE 63 S 4MATIC 2018 Black,Mercedes-Benz,GLE-Class AMG,2018,foreign used,automatic,"₦ 88,000,000"
Lexus RX 350 2010 Black,Lexus,RX 350,2010,foreign used,automatic,"₦ 23,500,000"
Toyota Corolla 2020 Gray,Toyota,Corolla,2020,foreign used,automatic,"₦ 24,900,000"
Toyota Highlander Limited 2011 Gold,Toyota,Highlander Limited,2011,foreign used,automatic,"₦ 16,000,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015 Gray,Mercedes-Benz,M Class,2015,foreign used,automatic,"₦ 29,500,000"
Lexus ES 350 FWD 2014 Gold,Lexus,ES 350,2014,foreign used,automatic,"₦ 21,300,000"
Mercedes-Benz M Class ML 350 4Matic 2011 Black,Mercedes-Benz,M Class,2011,foreign used,automatic,"₦ 15,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2014 Silver,Toyota,Camry LE,2014,foreign used,automatic,"₦ 15,000,000"
Mercedes-Benz GLE-Class AMG GLE 63 S 4MATIC 2017 Gray,Mercedes-Benz,GLE-Class AMG,2017,foreign used,automatic,"₦ 79,900,000"
Toyota Highlander Limited 4x4 V6 (3.5L 6cyl 8A) 2018 Gray,Toyota,Highlander Limited,2018,foreign used,automatic,"₦ 41,880,000"
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2014 Red,Toyota,Avalon Limited,2014,foreign used,automatic,"₦ 21,880,000"
Lexus GX 460 Luxury 2016 White,Lexus,GX 460,2016,foreign used,automatic,"₦ 55,800,000"
Honda Accord Sport 2.0T 2022 White,Honda,Accord Sport,2022,foreign used,automatic,"₦ 32,500,000"
Toyota Camry 2005 Gray,Toyota,Camry,2005,local used,automatic,"₦ 3,000,000"
Lexus ES 2004 Silver,Lexus,ES,2004,local used,automatic,"₦ 4,900,000"
Toyota Camry 2020 Blue,Toyota,Camry,2020,foreign used,automatic,"₦ 26,000,000"
Toyota Avalon 2016 Black,Toyota,Avalon,2016,foreign used,automatic,"₦ 21,500,000"
Lexus RX 330 2005 Gray,Lexus,RX 330,2005,foreign used,automatic,"₦ 13,500,000"
Lexus GX 2008 Gold,Lexus,GX,2008,foreign used,automatic,"₦ 19,500,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2005 Silver,Toyota,Camry LE,2005,foreign used,automatic,"₦ 8,500,000"
Lexus ES 350 2008 Silver,Lexus,ES 350,2008,foreign used,automatic,"₦ 13,500,000"
Mercedes-Benz GLS-Class 2019 Black,Mercedes-Benz,GLS-Class,2019,foreign used,automatic,"₦ 49,500,000"
Toyota Venza V6 2009 Red,Toyota,Venza V6,2009,local used,automatic,"₦ 12,000,000"
Lexus RX 2022 Black,Lexus,RX,2022,foreign used,automatic,"₦ 69,000,000"
Lexus RX 350 2008 Black,Lexus,RX 350,2008,foreign used,automatic,"₦ 12,500,000"
Mercedes-Benz CLA-Class CLA 250 Sedan 2014 Black,Mercedes-Benz,CLA-Class CLA,2014,foreign used,automatic,"₦ 14,500,000"
Lexus RX 2005 White,Lexus,RX,2005,foreign used,automatic,"₦ 11,300,000"
Lexus RX 2006 Gold,Lexus,RX,2006,foreign used,automatic,"₦ 11,300,000"
Toyota Highlander L 2022,Toyota,Highlander L,2022,foreign used,automatic,"₦ 45,000,000"
Ford Escape SE 4x4 2018 Black,Ford,Escape SE,2018,foreign used,automatic,"₦ 18,000,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2012 Gray,Toyota,Camry SE,2012,foreign used,automatic,"₦ 13,800,000"
Hyundai Sonata 2012 Gray,Hyundai,Sonata,2012,foreign used,automatic,"₦ 12,800,000"
Toyota Hilux 2020 Black,Toyota,Hilux,2020,foreign used,automatic,"₦ 70,000,000"
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2013 Black,Honda,Accord EX-L,2013,local used,automatic,"₦ 12,500,000"
Honda CR-V 2013 White,Honda,CR-V,2013,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz E350 2006 Silver,Mercedes-Benz,E350,2006,local used,automatic,"₦ 3,850,000"
Porsche Panamera S 2012 White,Porsche,Panamera S,2012,local used,automatic,"₦ 13,900,000"
Hyundai Elantra 2019 Blue,Hyundai,Elantra,2019,foreign used,automatic,"₦ 19,500,000"
Lexus ES 330 2005 Silver,Lexus,ES 330,2005,local used,automatic,"₦ 5,250,000"
Lexus RX 2006 Black,Lexus,RX,2006,local used,automatic,"₦ 7,500,000"
Toyota Sienna LE 7 Passenger 2012 Gray,Toyota,Sienna LE,2012,local used,automatic,"₦ 11,500,000"
Lexus RX 350 F Sport AWD 2017 Black,Lexus,RX 350,2017,foreign used,automatic,"₦ 45,000,000"
Toyota Sienna XLE 7 Passenger 2012 Green,Toyota,Sienna XLE,2012,foreign used,automatic,"₦ 17,500,000"
Hyundai Sonata SE 4dr Sedan (2.4L 4cyl 6A) 2015 Silver,Hyundai,Sonata SE,2015,foreign used,automatic,"₦ 12,700,000"
Toyota Sienna Limited 7 Passenger 2011 Gray,Toyota,Sienna Limited,2011,foreign used,automatic,"₦ 18,000,000"
Acura MDX Advance and Entertainment Packages 4dr SUV (3.5L 6cyl 6A),,,,foreign used,automatic,"₦ 17,500,000"
Toyota Highlander Platinum AWD 2020 Maroon,Toyota,Highlander Platinum,2020,foreign used,automatic,"₦ 79,000,000"
Lexus RX 350 AWD 2012 Red,Lexus,RX 350,2012,foreign used,automatic,"₦ 22,500,000"
Hyundai Sonata SE 4dr Sedan (2.4L 4cyl 6A) 2015 Red,Hyundai,Sonata SE,2015,foreign used,automatic,"₦ 15,250,000"
Hyundai Santa Fe Limited 4dr SUV (3.3L 6cyl 6A) 2014 White,Hyundai,Santa Fe,2014,foreign used,automatic,"₦ 15,700,000"
Lexus GX 470 Sport Utility 2006 Gold,Lexus,GX 470,2006,foreign used,automatic,"₦ 22,680,000"
Toyota Corolla LE 2005 Silver,Toyota,Corolla LE,2005,foreign used,automatic,"₦ 9,000,000"
Toyota Highlander XLE V6 4x2 (3.5L 6cyl 6A) 2016 White,Toyota,Highlander XLE,2016,foreign used,automatic,"₦ 31,500,000"
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Black,Mercedes-Benz,C300 Luxury,2013,foreign used,automatic,"₦ 14,580,000"
Bentley Bentayga W12 AWD 2017 White,Bentley,Bentayga W12,2017,foreign used,automatic,"₦ 320,000,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2012 Black,Toyota,Camry SE,2012,foreign used,automatic,"₦ 12,500,000"
Toyota Land Cruiser 2014 Black,Toyota,Land Cruiser,2014,local used,automatic,"₦ 35,000,000"
Lexus RX 2016 Gray,Lexus,RX,2016,local used,automatic,"₦ 34,500,000"
Toyota RAV4 2020 Red,Toyota,RAV4,2020,foreign used,automatic,"₦ 33,000,000"
Toyota Venza 2010 Red,Toyota,Venza,2010,local used,automatic,"₦ 12,200,000"
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2012 White,Acura,MDX Advance,2012,foreign used,automatic,"₦ 12,500,000"
Ford E-350 Super Duty Van 2010 White,Ford,E-350 Super,2010,foreign used,automatic,"₦ 14,800,000"
"Mercedes-Benz GLC-Class GLC250 Sport Utility 4-Door (2.0L, 4cyl Turbo)",,,,foreign used,automatic,"₦ 58,000,000"
Toyota Camry 2008 Red,Toyota,Camry,2008,foreign used,automatic,"₦ 10,500,000"
Hyundai Santa Fe 2010 Gray,Hyundai,Santa Fe,2010,foreign used,automatic,"₦ 13,000,000"
Honda Pilot 2009 Silver,Honda,Pilot,2009,foreign used,automatic,"₦ 15,000,000"
Mini Countryman Cooper FWD 2014 Green,Mini,Countryman Cooper,2014,foreign used,automatic,"₦ 18,000,000"
Toyota Corolla LE 2021 Black,Toyota,Corolla LE,2021,foreign used,automatic,"₦ 24,999,999"
Land Rover Lr4 V8 2010 Silver,Land,Rover Lr4,2010,local used,automatic,"₦ 10,450,000"
Toyota RAV4 2.5 2011 Red,Toyota,RAV4 2,2011,foreign used,automatic,"₦ 13,000,000"
Nissan Pathfinder LE AWD SUV (3.5L 6cyl 4A) 2003,Nissan,Pathfinder LE,2003,local used,automatic,"₦ 3,950,000"
Toyota Highlander Platinum 2021 Blue,Toyota,Highlander Platinum,2021,foreign used,automatic,"₦ 77,000,000"
Lexus RX 330 2005 Ivory,Lexus,RX 330,2005,foreign used,automatic,"₦ 12,850,000"
Honda Accord 2.0i Automatic 2009 Brown,Honda,Accord 2,2009,local used,automatic,"₦ 4,600,000"
Toyota Camry 2018 Black,Toyota,Camry,2018,foreign used,automatic,"₦ 27,800,000"
New Toyota Hilux 2025 Black,New,Toyota Hilux,2025,brand new,automatic,"₦ 75,000,000"
Toyota RAV4 2012 Black,Toyota,RAV4,2012,foreign used,automatic,"₦ 14,200,000"
Toyota Camry LE FWD 2020 White,Toyota,Camry LE,2020,foreign used,automatic,"₦ 23,900,000"
Honda Accord Touring 4dr Sedan FWD (3.5L 6cyl 6A) 2016 Gray,Honda,Accord Touring,2016,foreign used,automatic,"₦ 19,999,999"
Honda Accord 2011 Gray,Honda,Accord,2011,local used,automatic,"₦ 5,750,000"
Lexus ES 350 2009 Black,Lexus,ES 350,2009,local used,automatic,"₦ 7,500,000"
Toyota Corolla LE 2004 Red,Toyota,Corolla LE,2004,local used,automatic,"₦ 4,400,000"
Mitsubishi Outlander 2.0 PHEV AWD 2020,Mitsubishi,Outlander 2,2020,foreign used,automatic,"₦ 22,000,000"
Lexus RX 350 2015 Gold,Lexus,RX 350,2015,foreign used,automatic,"₦ 26,000,000"
Lexus ES 350 2011 Black,Lexus,ES 350,2011,foreign used,automatic,"₦ 14,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2015 Red,Toyota,Corolla LE,2015,foreign used,automatic,"₦ 14,990,000"
Toyota Yaris 2012 Blue,Toyota,Yaris,2012,foreign used,automatic,"₦ 10,300,000"
Lexus GX 460 Premium 2013 Gold,Lexus,GX 460,2013,foreign used,automatic,"₦ 35,000,000"
Lexus ES 350 FWD 2014 Blue,Lexus,ES 350,2014,foreign used,automatic,"₦ 22,000,000"
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 Maroon,Toyota,Highlander Limited,2016,foreign used,automatic,"₦ 27,800,000"
Toyota Land Cruiser Prado 4.0 Petrol TX 2022 Black,Toyota,Land Cruiser,2022,foreign used,automatic,"₦ 76,800,000"
Lexus RX 350 AWD 2014 Silver,Lexus,RX 350,2014,foreign used,automatic,"₦ 26,980,000"
Lexus RX 330 2006 Black,Lexus,RX 330,2006,foreign used,automatic,"₦ 13,680,000"
Honda Accord Crosstour 2012 Gray,Honda,Accord Crosstour,2012,foreign used,automatic,"₦ 12,000,000"
Lexus RX 350 2010 Blue,Lexus,RX 350,2010,foreign used,automatic,"₦ 19,000,000"
Nissan Xterra Automatic 2005 Silver,Nissan,Xterra Automatic,2005,foreign used,automatic,"₦ 8,400,000"
Toyota Highlander Limited V6 2005 Beige,Toyota,Highlander Limited,2005,foreign used,automatic,"₦ 13,500,000"
Toyota RAV4 2021 Blue,Toyota,RAV4,2021,foreign used,automatic,"₦ 45,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 White,Toyota,Camry LE,2011,foreign used,automatic,"₦ 10,800,000"
Mazda CX-7 2011 Red,Mazda,CX-7,2011,foreign used,automatic,"₦ 12,000,000"
New Toyota Land Cruiser Prado 2.4 Petrol 2024 Matt Black,New,Toyota Land,2024,brand new,automatic,"₦ 140,000,000"
Hyundai Sonata Limited 2.0T Seban (2.0L 4cyl 6A) 2016 Silver,Hyundai,Sonata Limited,2016,foreign used,automatic,"₦ 20,999,999"
Lexus ES 2005 Silver,Lexus,ES,2005,local used,automatic,"₦ 5,900,000"
Hyundai Santa Fe 2013 Black,Hyundai,Santa Fe,2013,local used,automatic,"₦ 14,000,000"
Toyota 4-Runner 2000 Silver,Toyota,4-Runner,2000,local used,automatic,"₦ 3,700,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2005 Gray,Toyota,Camry LE,2005,local used,automatic,"₦ 4,300,000"
Toyota Highlander 2016 White,Toyota,Highlander,2016,foreign used,automatic,"₦ 29,850,000"
Toyota Sienna 2008 Gray,Toyota,Sienna,2008,foreign used,automatic,"₦ 12,800,000"
Hyundai Sonata Limited 2.0T Sedan (2.0L 4cyl 6A) 2012 Black,Hyundai,Sonata Limited,2012,foreign used,automatic,"₦ 11,500,000"
Lexus RX 350 2010 Silver,Lexus,RX 350,2010,foreign used,automatic,"₦ 20,180,000"
Toyota Sienna LE AWD 2008 Gold,Toyota,Sienna LE,2008,foreign used,automatic,"₦ 10,000,000"
Toyota Highlander Sport 2008 Gold,Toyota,Highlander Sport,2008,foreign used,automatic,"₦ 14,150,000"
Mercedes-Benz GLE-Class 2019 Black,Mercedes-Benz,GLE-Class,2019,foreign used,automatic,"₦ 55,500,000"
Toyota Highlander XLE 4x4 V6 (3.5L 6cyl 8A) 2018 White,Toyota,Highlander XLE,2018,foreign used,automatic,"₦ 40,000,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Gray,Mercedes-Benz,C300 Sport,2013,foreign used,automatic,"₦ 15,800,000"
Mercedes-Benz GLE-Class 2016 Gray,Mercedes-Benz,GLE-Class,2016,foreign used,automatic,"₦ 41,500,000"
Mercedes-Benz M Class 2015 Gray,Mercedes-Benz,M Class,2015,foreign used,automatic,"₦ 25,000,000"
Mercedes-Benz G-Class 2020 Black,Mercedes-Benz,G-Class,2020,foreign used,automatic,"₦ 285,000,000"
Acura MDX SUV 4dr FWD (3.5L 6cyl 9A) 2016 Silver,Acura,MDX SUV,2016,foreign used,automatic,"₦ 18,180,000"
Toyota Tacoma 2018 Gray,Toyota,Tacoma,2018,local used,automatic,"₦ 40,000,000"
Lexus GS 2010 Black,Lexus,GS,2010,foreign used,automatic,"₦ 10,000,000"
Lexus RX 350 2016 Gray,Lexus,RX 350,2016,foreign used,automatic,"₦ 45,000,000"
Mercedes-Benz GLE-Class AMG GLE 53 4MATIC 2021 Silver,Mercedes-Benz,GLE-Class AMG,2021,foreign used,automatic,"₦ 170,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2016 Gray,Toyota,Corolla LE,2016,foreign used,automatic,"₦ 17,000,000"
Toyota Camry 2015 White,Toyota,Camry,2015,local used,automatic,"₦ 11,650,000"
Toyota Sienna 2014 Silver,Toyota,Sienna,2014,foreign used,automatic,"₦ 17,000,000"
Toyota Corolla LE 2004 Gold,Toyota,Corolla LE,2004,foreign used,automatic,"₦ 9,500,000"
Hyundai Grandeur 2.2 CRDi 2012 Matt Black,Hyundai,Grandeur 2,2012,foreign used,automatic,"₦ 15,500,000"
Lexus LX LX 600 2024 Gray,Lexus,LX LX,2024,foreign used,automatic,"₦ 320,000,000"
Toyota Hilux SR5 4x4 2019 Blue,Toyota,Hilux SR5,2019,foreign used,automatic,"₦ 68,000,000"
Honda Accord 2008 Gray,Honda,Accord,2008,local used,automatic,"₦ 5,500,000"
Lexus GX 470 2008 Off white,Lexus,GX 470,2008,foreign used,automatic,"₦ 18,800,000"
Toyota Corolla 2004 Silver,Toyota,Corolla,2004,local used,automatic,"₦ 3,700,000"
Mercedes-Benz C450 2016 Gray,Mercedes-Benz,C450,2016,foreign used,automatic,"₦ 42,000,000"
Mercedes-Benz GLC-Class 2017 Black,Mercedes-Benz,GLC-Class,2017,foreign used,automatic,"₦ 50,000,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015,Mercedes-Benz,M Class,2015,foreign used,automatic,"₦ 26,500,000"
Lexus RX 350 F Sport FWD 2017 Gray,Lexus,RX 350,2017,foreign used,automatic,"₦ 49,000,000"
Lexus RX 350 F SPORT AWD 2013 White,Lexus,RX 350,2013,foreign used,automatic,"₦ 26,500,000"
Toyota RAV4 Limited AWD 2020 Gray,Toyota,RAV4 Limited,2020,foreign used,automatic,"₦ 55,000,000"
Toyota Hilux 2.0 VVT-i 2011 White,Toyota,Hilux 2,2011,local used,manual,"₦ 13,000,000"
Toyota Highlander Limited 2019 Red,Toyota,Highlander Limited,2019,foreign used,automatic,"₦ 42,500,000"
Ford F-150 2015 Red,Ford,F-150,2015,foreign used,automatic,"₦ 43,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2015 Gray,Toyota,Corolla LE,2015,foreign used,automatic,"₦ 15,000,000"
Toyota Hilux Revo Double Cab Petrol 2.7 AWD 2016 White,Toyota,Hilux Revo,2016,foreign used,automatic,"₦ 58,000,000"
Toyota Venza V6 2011 Red,Toyota,Venza V6,2011,foreign used,automatic,"₦ 19,000,000"
Toyota Tacoma 2023 White,Toyota,Tacoma,2023,foreign used,automatic,"₦ 57,000,000"
Ford Mustang GT Premium Convertible 2016 Green,Ford,Mustang GT,2016,foreign used,automatic,"₦ 38,500,000"
Toyota Tacoma TRD Off Road 2017 Silver,Toyota,Tacoma TRD,2017,foreign used,automatic,"₦ 41,000,000"
Mercedes-Benz M Class ML 350 4Matic 2010 Black,Mercedes-Benz,M Class,2010,foreign used,automatic,"₦ 16,980,000"
Hyundai Sonata Limited 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A) 2015 Black,Hyundai,Sonata Limited,2015,foreign used,automatic,"₦ 15,500,000"
